Season,HomeTeam,AwayTeam,Result,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
2021,Man United,Brighton,W,2,1,2,0,1,0,22,15,5,7,3,14,7,5,6,2,2,0,0,1.61,4.0,5.5,1.62,4.0,5.5,1.65,3.9,5.25
2021,Man United,Burnley,W,3,1,2,0,0,1,14,17,10,9,3,9,12,8,3,1,2,0,0,1.33,5.25,9.0,1.34,5.0,9.5,1.37,4.9,8.25
2021,Man United,Leicester,L,1,2,0,1,1,1,6,4,12,1,3,9,12,3,4,0,0,0,0,2.5,3.4,2.8,2.5,3.3,2.85,2.5,3.3,2.85
2021,Man United,Liverpool,L,2,4,0,1,2,0,3,18,17,3,8,10,12,6,4,3,0,0,0,3.0,3.75,2.2,3.1,3.75,2.15,3.1,3.7,2.2
2021,Man United,Fulham,D,1,1,1,1,0,2,18,13,8,6,5,10,15,6,1,2,3,0,0,1.28,6.0,9.0,1.3,5.75,9.0,1.33,5.5,8.25
2021,Man United,Leeds,W,5,1,2,1,0,2,30,16,10,8,3,11,9,5,4,1,2,0,0,1.53,4.5,5.75,1.53,4.5,5.75,1.55,4.4,5.75
2021,Man United,Newcastle,W,4,1,2,1,0,2,3,21,12,7,3,9,2,7,3,1,0,0,0,1.18,7.5,15.0,1.2,7.0,14.0,1.2,7.0,13.0
2021,Man United,Aston Villa,L,0,1,0,0,0,1,22,28,7,4,3,9,13,5,5,2,2,0,0,1.36,5.25,8.0,1.4,5.0,7.5,1.4,5.0,7.25
2021,Man United,Everton,D,1,1,1,1,0,2,24,13,12,6,2,10,9,10,1,1,1,0,0,1.45,4.33,7.5,1.5,4.25,6.75,1.5,4.4,6.5
2021,Man United,Liverpool,L,0,5,0,0,4,0,3,12,19,4,8,10,8,6,3,6,0,1,0,3.1,3.6,2.2,3.0,3.5,2.25,3.0,3.65,2.25
2021,Man United,Man City,L,0,2,0,0,2,0,24,5,16,1,5,9,12,1,9,1,2,0,0,4.75,4.0,1.7,4.4,3.9,1.73,4.5,4.2,1.7
2021,Man United,Arsenal,W,3,2,2,1,1,1,20,14,17,10,8,9,10,3,8,1,0,0,0,1.95,3.75,3.75,2.0,3.6,3.5,2.0,3.65,3.6
2021,Man United,Crystal Palace,W,1,0,2,0,0,1,6,16,8,3,2,16,9,9,6,2,2,0,0,1.5,4.33,6.5,1.55,4.2,5.75,1.57,4.2,5.75
2021,Man United,Burnley,W,3,1,2,3,1,2,14,18,10,6,3,5,10,7,5,0,0,0,0,1.36,5.0,9.0,1.36,5.0,8.5,1.4,4.9,7.75
2020,Man United,Norwich,W,4,0,2,1,0,2,3,13,8,6,3,18,7,4,2,0,0,0,0,1.33,5.25,8.5,1.36,5.0,8.5,1.37,5.1,7.8
2020,Man United,Burnley,L,0,2,0,0,1,0,14,24,5,7,2,11,7,5,2,0,2,0,0,1.36,4.75,9.0,1.4,4.75,7.75,1.42,4.55,7.6
2020,Man United,Wolves,D,0,0,1,0,0,1,30,15,14,5,3,14,15,4,6,3,2,0,0,2.25,3.25,3.4,2.2,3.1,3.6,2.2,3.2,3.45
2020,Man United,Watford,W,3,0,2,1,0,2,20,21,7,9,2,6,15,3,5,0,1,0,0,1.6,3.9,6.0,1.57,4.0,6.0,1.6,3.95,5.6
2020,Man United,Man City,W,2,0,2,1,0,2,22,12,7,6,2,11,9,2,11,2,4,0,0,5.0,4.33,1.6,5.0,4.25,1.62,4.95,4.2,1.65
2020,Man United,Sheffield United,W,3,0,2,2,0,2,3,15,4,6,1,10,6,10,5,1,0,0,0,1.4,4.5,8.5,1.42,4.5,8.0,1.41,4.4,8.5
2020,Man United,Bournemouth,W,5,2,2,3,1,2,22,19,7,10,3,13,12,8,3,0,1,0,0,1.16,7.5,17.0,1.17,7.0,18.0,1.18,7.1,16.0
2020,Man United,Southampton,D,2,2,1,2,1,2,5,8,9,4,5,14,15,4,6,1,3,0,0,1.3,5.5,10.0,1.28,6.0,10.0,1.3,5.5,9.7
2020,Man United,West Ham,D,1,1,1,0,1,0,30,11,12,4,3,10,9,2,3,3,1,0,0,1.22,6.5,11.0,1.25,6.25,11.5,1.27,6.0,11.0
2020,Man United,Crystal Palace,L,1,3,0,0,1,0,20,13,14,4,5,13,10,9,3,2,1,0,0,1.3,5.5,9.5,1.33,5.25,9.25,1.35,5.0,9.0
2020,Man United,Tottenham,L,1,6,0,1,4,0,3,5,22,2,8,14,10,2,4,2,1,1,0,1.85,3.8,4.0,1.91,3.7,3.9,1.95,3.45,3.95
2020,Man United,Chelsea,D,0,0,1,0,0,1,20,14,6,4,1,8,6,9,6,3,1,0,0,2.37,3.6,2.8,2.35,3.6,2.9,2.4,3.35,2.9
2020,Man United,Arsenal,L,0,1,0,0,0,1,22,8,7,2,2,12,12,6,3,3,3,0,0,2.0,3.6,3.6,2.0,3.7,3.6,2.05,3.45,3.55
2020,Man United,West Brom,W,1,0,2,0,0,1,8,17,7,7,2,12,17,8,2,1,1,0,0,1.3,5.5,9.5,1.3,5.5,9.75,1.35,5.5,7.5
2020,Man United,Man City,D,0,0,1,0,0,1,5,11,9,2,2,13,6,4,3,1,1,0,0,4.33,4.2,1.72,4.2,4.2,1.75,4.4,3.85,1.73
2020,Man United,Leeds,W,6,2,2,4,1,2,3,26,17,14,3,6,6,11,13,1,0,0,0,1.66,4.33,4.5,1.7,4.25,4.4,1.73,3.95,4.3
2020,Man United,Wolves,W,1,0,2,0,0,1,14,11,9,3,5,11,7,2,2,1,1,0,0,1.53,4.2,6.25,1.57,4.2,5.75,1.55,4.2,6.0
2019,Man United,Chelsea,W,4,0,2,1,0,2,3,11,18,5,7,15,13,3,5,3,4,0,0,2.1,3.3,3.5,2.15,3.3,3.5,2.15,3.35,3.4
2019,Man United,Crystal Palace,L,1,2,0,0,1,0,30,22,5,3,3,8,18,8,1,2,4,0,0,1.33,5.25,9.0,1.36,5.0,8.5,1.36,4.95,8.6
2019,Man United,Leicester,W,1,0,2,1,0,2,20,10,9,5,3,14,14,3,9,1,2,0,0,1.95,3.5,4.0,1.87,3.7,4.1,1.8,3.6,4.5
2019,Man United,Arsenal,D,1,1,1,1,0,2,16,16,10,4,5,18,13,8,7,4,2,0,0,2.37,3.5,2.9,2.35,3.4,3.0,2.35,3.6,2.9
2019,Man United,Liverpool,D,1,1,1,1,0,2,20,7,10,2,4,6,14,3,1,0,1,0,0,5.25,3.8,1.65,5.0,4.0,1.67,4.8,3.95,1.7
2019,Man United,Brighton,W,3,1,2,2,0,2,14,21,6,11,2,10,14,5,2,2,5,0,0,1.6,3.75,6.5,1.6,3.8,6.0,1.7,3.65,5.4
2019,Man United,Aston Villa,D,2,2,1,1,1,1,6,16,9,6,3,16,8,9,9,4,1,0,0,1.45,4.5,7.0,1.48,4.4,6.75,1.5,4.35,6.4
2019,Man United,Tottenham,W,2,1,2,1,1,1,30,12,8,7,5,9,9,4,3,0,1,0,0,2.75,3.4,2.55,2.65,3.5,2.6,2.65,3.3,2.65
2019,Man United,Everton,D,1,1,1,0,1,0,24,24,8,8,3,10,12,6,5,1,2,0,0,1.8,3.7,4.5,1.75,3.75,4.75,1.7,3.8,5.0
2019,Man United,Newcastle,W,4,1,2,3,1,2,16,22,7,10,2,10,7,5,0,2,2,0,0,1.33,5.25,9.0,1.35,5.25,8.5,1.35,5.0,8.9
2019,Man United,Brighton,W,2,1,2,2,0,2,30,20,7,5,3,11,11,6,5,1,0,0,0,1.3,5.75,12.0,1.3,5.5,10.5,1.3,5.5,9.6
2019,Man United,Burnley,D,2,2,1,0,0,1,14,28,6,9,4,10,9,11,3,1,3,0,0,1.28,6.0,12.0,1.26,6.0,12.0,1.22,6.5,12.5
2019,Man United,Liverpool,D,0,0,1,0,0,1,24,6,7,3,1,15,17,3,7,1,3,0,0,3.1,3.5,2.37,3.0,3.4,2.35,2.95,3.4,2.4
2019,Man United,Southampton,W,3,2,2,0,1,0,34,16,6,6,3,7,10,9,7,2,1,0,0,1.45,4.5,8.5,1.44,4.5,7.5,1.45,4.5,7.1
2019,Man United,Watford,W,2,1,2,1,0,2,34,8,20,5,8,14,9,3,5,1,2,0,0,1.44,4.75,8.0,1.42,4.75,7.5,1.4,4.6,8.3
2019,Man United,West Ham,W,2,1,2,1,0,2,10,14,18,4,4,14,5,3,11,1,1,0,0,1.4,5.25,8.5,1.42,4.75,7.5,1.4,5.0,7.2
2019,Man United,Man City,L,0,2,0,0,0,1,1,12,8,1,5,10,10,1,1,2,2,0,0,7.5,5.0,1.44,7.0,4.75,1.44,6.1,4.5,1.5
2019,Man United,Chelsea,D,1,1,1,1,1,1,20,7,16,5,3,9,14,6,6,3,2,0,0,2.7,3.5,2.7,2.65,3.4,2.65,2.65,3.4,2.6
2019,Man United,Cardiff,L,0,2,0,0,1,0,14,26,13,10,4,9,6,11,2,3,3,0,0,1.28,6.5,11.0,1.25,6.25,11.0,1.28,6.1,9.2
2018,Man United,Leicester,W,2,1,2,1,0,2,1,8,13,6,4,11,8,2,5,2,1,0,0,1.57,3.9,7.5,1.53,4.0,7.5,1.55,3.8,7.0
2018,Man United,Tottenham,L,0,3,0,0,0,1,6,23,9,5,5,11,16,5,2,2,4,0,0,2.62,3.3,2.9,2.55,3.2,2.9,2.6,3.25,2.75
2018,Man United,Wolves,D,1,1,1,1,0,2,16,15,11,6,8,5,17,5,4,1,1,0,0,1.57,4.33,6.5,1.55,4.1,6.25,1.55,4.0,6.2
2018,Man United,Newcastle,W,3,2,2,0,2,0,3,18,13,10,8,16,8,10,6,2,2,0,0,1.44,4.5,9.0,1.44,4.5,7.5,1.5,4.3,6.5
2018,Man United,Everton,W,2,1,2,1,0,2,14,14,14,10,6,15,12,8,4,2,1,0,0,1.72,3.9,5.25,1.67,3.8,5.25,1.7,3.75,5.0
2018,Man United,Crystal Palace,D,0,0,1,0,0,1,18,12,13,5,2,13,12,10,3,1,2,0,0,1.4,5.25,8.0,1.4,4.75,8.0,1.4,4.8,7.6
2018,Man United,Arsenal,D,2,2,1,1,1,1,1,10,9,7,4,13,10,4,4,3,3,0,0,2.45,3.5,3.0,2.3,3.6,2.95,2.4,3.3,2.95
2018,Man United,Fulham,W,4,1,2,3,0,2,19,20,10,11,4,11,15,10,3,1,1,0,1,1.33,5.75,10.0,1.33,5.5,8.75,1.33,5.5,8.5
2018,Man United,Huddersfield,W,3,1,2,1,0,2,14,16,10,10,2,9,13,5,3,1,1,0,0,1.25,6.5,15.0,1.22,6.25,14.0,1.22,6.2,13.5
2018,Man United,Bournemouth,W,4,1,2,3,1,2,18,11,7,8,3,10,7,4,5,2,0,1,0,1.33,4.75,10.0,1.33,5.25,9.25,1.33,5.3,8.8
2018,Man United,Stoke,W,3,0,2,2,0,2,3,20,11,9,5,14,10,6,1,2,1,0,0,1.22,7.0,15.0,1.22,7.0,11.5,1.25,6.0,11.0
2018,Man United,Huddersfield,W,2,0,2,0,0,1,34,16,4,7,0,5,19,5,2,2,4,0,0,1.16,8.5,19.0,1.14,8.25,19.0,1.2,6.5,15.0
2018,Man United,Chelsea,W,2,1,2,1,1,1,20,10,14,5,7,13,12,3,4,2,2,0,0,2.29,3.25,3.5,2.2,3.25,3.5,2.2,3.2,3.5
2018,Man United,Liverpool,W,2,1,2,2,0,2,6,5,14,2,2,10,16,1,13,2,1,0,0,2.75,3.39,2.75,2.65,3.3,2.7,2.6,3.2,2.8
2018,Man United,Swansea,W,2,0,2,2,0,2,33,11,3,5,2,5,13,3,3,0,0,0,0,1.25,6.0,10.0,1.22,6.5,13.0,1.2,6.5,15.0
2018,Man United,West Brom,L,0,1,0,0,0,1,30,14,10,4,4,8,13,4,4,1,1,0,0,1.18,8.0,19.0,1.18,6.75,18.5,1.17,7.5,15.0
2018,Man United,Arsenal,W,2,1,2,1,0,2,16,17,8,3,3,12,7,9,0,0,1,0,0,1.44,4.75,8.0,1.44,4.5,7.5,1.5,4.2,6.5
2018,Man United,Watford,W,1,0,2,1,0,2,18,7,7,1,3,6,11,6,5,4,0,0,0,1.39,5.25,8.5,1.36,5.25,8.0,1.25,6.0,11.0
2017,Man United,West Ham,W,4,0,2,1,0,2,20,22,9,6,1,19,7,11,1,2,2,0,0,1.3,5.75,12.0,1.28,5.5,11.0,1.33,5.3,8.7
2017,Man United,Leicester,W,2,0,2,0,0,1,24,22,11,7,4,8,7,9,3,1,2,0,0,1.33,5.5,11.0,1.34,5.0,9.75,1.25,6.0,11.0
2017,Man United,Everton,W,4,0,2,1,0,2,1,16,7,7,3,15,14,4,1,1,1,0,0,1.36,5.25,10.0,1.34,5.0,10.0,1.35,5.3,8.0
2017,Man United,Crystal Palace,W,4,0,2,2,0,2,22,18,6,7,1,6,9,6,5,0,0,0,0,1.17,7.0,15.0,1.15,7.0,16.5,1.17,7.5,15.0
2017,Man United,Tottenham,W,1,0,2,0,0,1,14,11,13,3,4,12,14,6,3,1,0,0,0,2.14,3.39,3.79,2.05,3.4,3.8,2.2,3.35,3.3
2017,Man United,Newcastle,W,4,1,2,2,1,2,6,16,12,7,5,10,9,11,4,1,1,0,0,1.28,5.75,13.0,1.26,5.75,11.5,1.27,5.8,10.5
2017,Man United,Brighton,W,1,0,2,0,0,1,26,15,8,4,2,9,9,5,0,0,2,0,0,1.19,7.0,19.0,1.18,7.25,15.5,1.2,6.5,15.0
2017,Man United,Man City,L,1,2,0,1,1,1,24,8,14,5,7,16,10,2,8,4,2,0,0,3.39,3.5,2.25,3.3,3.6,2.15,3.15,3.3,2.3
2017,Man United,Bournemouth,W,1,0,2,1,0,2,10,9,14,2,7,14,12,4,9,1,2,0,0,1.28,6.0,12.0,1.26,5.75,11.5,1.25,6.0,11.0
2017,Man United,Burnley,D,2,2,1,0,2,0,20,23,3,6,2,10,14,12,2,3,7,0,0,1.25,6.5,15.0,1.25,5.75,13.0,1.25,6.0,11.0
2017,Man United,Southampton,D,0,0,1,0,0,1,6,15,8,3,3,12,13,10,7,2,4,0,0,1.36,5.5,9.0,1.34,5.25,9.0,1.4,4.8,7.5
2017,Man United,Liverpool,D,1,1,1,0,1,0,24,9,13,3,4,17,13,5,7,1,3,0,0,2.15,3.4,3.75,2.15,3.3,3.6,2.2,3.3,3.35
2017,Man United,Hull,D,0,0,1,0,0,1,23,15,6,6,2,20,16,7,1,1,4,0,0,1.2,7.5,17.0,1.18,7.5,15.0,1.2,6.5,15.0
2017,Man United,Watford,W,2,0,2,1,0,2,33,22,9,11,3,10,12,5,1,1,0,0,0,1.25,6.5,14.0,1.25,6.25,11.5,1.27,5.8,10.5
2017,Man United,Bournemouth,D,1,1,1,1,1,1,16,20,3,7,1,9,11,15,2,3,2,0,1,1.25,6.5,15.0,1.25,6.0,12.0,1.2,6.5,15.0
2017,Man United,West Brom,D,0,0,1,0,0,1,22,18,3,3,1,15,13,6,1,3,3,0,0,1.36,5.0,11.0,1.36,5.0,8.5,1.3,5.5,9.5
2017,Man United,Everton,D,1,1,1,0,1,0,26,18,11,3,4,10,18,6,5,1,4,0,1,1.57,4.2,6.5,1.55,4.0,6.5,1.55,4.0,6.2
2017,Man United,Chelsea,W,2,0,2,1,0,2,33,9,5,3,0,16,20,1,3,3,3,0,0,2.55,3.2,2.8,2.6,3.1,2.75,2.65,3.3,2.65
2017,Man United,Swansea,D,1,1,1,1,0,2,26,12,12,6,4,11,13,5,2,2,2,0,0,1.36,4.75,8.0,1.33,4.75,9.0,1.3,5.5,9.5
2017,Man United,Crystal Palace,W,2,0,2,2,0,2,3,9,6,2,1,16,10,3,6,2,0,0,0,2.5,3.3,3.1,2.45,3.4,2.9,2.4,3.3,2.95
2016,Man United,Southampton,W,2,0,2,1,0,2,3,12,13,5,1,11,8,4,0,0,0,0,0,1.53,4.2,7.5,1.48,4.33,8.0,1.4,4.4,7.3
2016,Man United,Man City,L,1,2,0,1,2,0,21,14,18,3,6,15,10,4,4,4,2,0,0,2.38,3.25,3.4,2.3,3.3,3.5,2.4,3.2,2.85
2016,Man United,Leicester,W,4,1,2,4,0,2,22,16,10,7,3,9,12,8,6,0,2,0,0,1.73,3.9,5.25,1.67,4.0,5.5,1.65,3.8,5.3
2016,Man United,Stoke,D,1,1,1,0,0,1,33,24,7,9,6,14,9,13,2,3,0,0,0,1.33,5.75,10.0,1.3,5.5,10.0,1.33,5.5,8.2
2016,Man United,Burnley,D,0,0,1,0,0,1,21,37,7,11,1,12,9,19,1,1,3,1,0,1.2,7.0,19.0,1.2,6.5,15.0,1.2,6.5,15.0
2016,Man United,Arsenal,D,1,1,1,0,0,1,1,12,5,5,1,14,11,10,4,3,3,0,0,2.6,3.4,2.9,2.5,3.4,2.8,2.6,3.25,2.75
2016,Man United,West Ham,D,1,1,1,1,1,1,14,17,6,8,2,16,16,8,4,3,1,0,0,1.45,4.75,8.0,1.48,4.5,6.75,1.45,4.5,7.0
2016,Man United,Tottenham,W,1,0,2,1,0,2,33,15,12,5,4,19,17,3,8,3,3,0,0,2.2,3.4,3.6,2.15,3.4,3.4,2.1,3.4,3.5
2016,Man United,Sunderland,W,3,1,2,1,0,2,20,26,7,9,4,6,9,5,5,1,1,0,0,1.22,6.5,13.0,1.22,6.25,11.5,1.22,6.2,13.5
2016,Man United,Middlesbrough,W,2,1,2,0,0,1,18,32,9,12,2,9,14,12,2,1,1,0,0,1.25,6.0,16.0,1.25,5.5,14.5,1.27,5.8,10.5
2016,Man United,Swansea,W,2,1,2,0,0,1,14,19,9,6,4,14,10,4,2,2,1,0,0,1.55,4.2,7.0,1.55,3.8,7.0,1.5,4.0,6.1
2016,Man United,Southampton,L,0,1,0,0,0,1,23,8,7,1,2,11,8,4,4,0,0,0,0,1.91,3.5,4.75,1.9,3.4,4.4,1.8,3.5,4.2
2016,Man United,Stoke,W,3,0,2,2,0,2,31,15,10,5,0,13,13,2,5,2,1,0,0,1.7,3.75,5.75,1.67,3.7,5.5,1.75,3.5,4.5
2016,Man United,Arsenal,W,3,2,2,2,1,2,6,7,13,5,5,21,15,2,3,4,3,0,0,3.0,3.25,2.38,2.95,3.2,2.5,2.7,3.1,2.6
2016,Man United,Watford,W,1,0,2,0,0,1,23,14,13,3,3,7,17,9,7,1,2,0,0,1.67,3.8,6.0,1.65,3.5,5.5,1.65,3.6,5.1
2016,Man United,Everton,W,1,0,2,0,0,1,1,10,7,2,1,15,6,5,5,2,0,0,0,2.1,3.5,3.75,2.0,3.4,3.6,1.9,3.45,3.8
2016,Man United,Aston Villa,W,1,0,2,1,0,2,16,13,7,4,1,9,10,14,3,0,1,0,0,1.22,7.0,17.0,1.2,6.0,15.0,1.2,5.8,13.0
2016,Man United,Crystal Palace,W,2,0,2,1,0,2,18,16,5,10,0,13,7,10,2,1,2,0,0,1.53,4.33,7.0,1.53,4.0,6.0,1.55,4.0,5.5
2016,Man United,Leicester,D,1,1,1,1,1,1,24,21,14,6,3,16,10,6,5,3,0,0,1,2.1,3.4,3.9,2.1,3.4,3.6,1.9,3.45,3.8
2016,Man United,Bournemouth,W,3,1,2,1,0,2,14,12,7,5,0,9,8,7,1,1,0,0,0,1.67,4.2,5.25,1.67,4.0,5.0,1.7,3.7,4.5
2015,Man United,Tottenham,W,1,0,2,1,0,2,14,9,9,1,4,12,12,1,2,2,3,0,0,1.65,4.0,6.0,1.65,4.0,5.5,1.65,3.6,5.1
2015,Man United,Newcastle,D,0,0,1,0,0,1,6,20,7,8,0,15,11,11,5,2,2,0,0,1.36,5.25,10.0,1.36,5.0,9.25,1.35,4.8,7.6
2015,Man United,Liverpool,W,3,1,2,0,0,1,24,9,8,3,4,6,11,4,4,1,2,0,0,2.0,3.4,4.33,2.0,3.2,4.33,1.85,3.45,4.0
2015,Man United,Sunderland,W,3,0,2,1,0,2,23,12,9,7,4,12,17,5,2,0,3,0,0,1.2,7.5,16.0,1.22,6.5,13.0,1.2,5.8,13.0
2015,Man United,Man City,D,0,0,1,0,0,1,21,6,6,1,1,17,13,6,4,2,2,0,0,2.6,3.5,2.8,2.65,3.3,2.85,2.6,3.2,2.6
2015,Man United,West Brom,W,2,0,2,0,0,1,22,13,4,3,0,11,10,5,1,1,3,0,1,1.33,5.25,12.0,1.33,5.0,8.75,1.35,4.8,7.6
2015,Man United,West Ham,D,0,0,1,0,0,1,21,21,9,1,2,9,13,6,2,1,0,0,0,1.44,4.5,9.0,1.44,4.33,8.0,1.4,4.4,7.3
2015,Man United,Norwich,L,1,2,0,0,1,0,24,11,6,2,4,4,10,11,0,0,2,0,0,1.45,4.5,8.5,1.45,4.5,7.75,1.5,4.0,6.1
2015,Man United,Chelsea,D,0,0,1,0,0,1,20,12,8,2,3,16,6,5,3,4,2,0,0,2.6,3.3,3.0,2.6,3.25,2.9,2.6,3.2,2.6
2015,Man United,Southampton,L,0,1,0,0,0,1,29,10,9,0,1,9,10,3,5,2,3,0,0,1.83,3.75,4.75,1.87,3.8,4.25,1.7,3.6,4.7
2015,Man United,Leicester,W,3,1,2,3,0,2,20,12,4,5,1,8,12,4,3,0,1,0,0,1.36,5.5,9.5,1.36,5.0,7.5,1.3,5.0,9.0
2015,Man United,Burnley,W,3,1,2,2,1,2,16,11,13,7,3,15,8,5,8,4,3,0,0,1.29,6.0,12.0,1.3,5.75,8.0,1.27,5.2,10.0
2015,Man United,Sunderland,W,2,0,2,0,0,1,31,30,5,10,3,6,11,13,1,1,1,0,1,1.36,5.25,10.0,1.36,5.0,9.25,1.35,4.8,7.6
2015,Man United,Tottenham,W,3,0,2,3,0,2,21,11,5,3,1,12,10,4,2,1,1,0,0,1.91,3.75,4.33,1.91,3.5,4.25,1.9,3.45,3.8
2015,Man United,Aston Villa,W,3,1,2,1,0,2,31,19,4,7,2,15,12,10,2,0,1,0,0,1.3,5.5,10.0,1.3,5.0,9.5,1.3,5.0,9.0
2015,Man United,Man City,W,4,2,2,2,1,2,21,11,10,7,3,9,16,1,5,0,3,0,0,2.63,3.4,2.88,2.7,3.4,2.7,2.4,3.3,2.75
2015,Man United,West Brom,L,0,1,0,0,0,1,3,26,6,9,3,10,11,9,3,1,0,0,0,1.36,5.25,10.0,1.36,5.25,8.75,1.3,5.0,9.0
2015,Man United,Arsenal,D,1,1,1,1,0,2,22,12,5,4,3,16,8,5,5,1,0,0,0,2.45,3.5,3.0,2.4,3.5,2.95,2.3,3.3,2.9
2014,Man United,Swansea,L,1,2,0,0,1,0,22,14,5,5,4,14,20,4,0,2,4,0,0,1.36,5.0,11.0,1.4,4.75,9.0,1.33,5.0,8.0
2014,Man United,QPR,W,4,0,2,3,0,2,29,19,9,9,2,11,8,3,1,1,0,0,0,1.29,6.25,12.0,1.33,5.0,11.5,1.27,5.2,10.0
2014,Man United,West Ham,W,2,1,2,2,1,2,18,8,13,3,4,10,12,7,10,1,3,1,0,1.4,5.5,8.0,1.4,4.6,7.25,1.35,4.8,7.6
2014,Man United,Everton,W,2,1,2,1,0,2,16,15,10,4,6,18,11,11,6,4,3,0,0,1.67,4.2,5.25,1.67,4.0,5.25,1.7,3.6,4.7
2014,Man United,Chelsea,D,1,1,1,0,0,1,29,19,9,7,4,13,14,4,7,3,5,0,1,2.88,3.6,2.5,2.75,3.5,2.55,2.6,3.2,2.6
2014,Man United,Crystal Palace,W,1,0,2,0,0,1,4,23,6,5,1,8,12,11,4,1,3,0,0,1.3,6.0,11.0,1.32,5.5,7.6,1.35,4.8,7.6
2014,Man United,Hull,W,3,0,2,2,0,2,3,12,4,6,2,12,12,7,0,2,2,0,0,1.33,5.75,10.0,1.36,5.25,9.25,1.25,5.5,10.3
2014,Man United,Stoke,W,2,1,2,1,1,1,14,10,5,3,4,8,13,2,2,2,4,0,0,1.45,4.5,8.5,1.44,4.25,7.25,1.4,4.4,7.3
2014,Man United,Liverpool,W,3,0,2,2,0,2,20,11,19,6,9,13,14,2,7,4,3,0,0,1.8,3.8,4.75,1.85,3.6,4.5,1.8,3.5,4.2
2014,Man United,Newcastle,W,3,1,2,2,0,2,23,9,8,4,4,16,9,4,5,1,2,0,0,1.4,5.0,9.0,1.4,4.5,7.5,1.35,4.8,7.6
2014,Man United,Tottenham,L,1,2,0,0,1,0,11,16,9,6,4,7,7,13,2,2,1,0,0,1.8,3.8,4.75,1.7,3.8,4.6,1.75,3.5,4.5
2014,Man United,Swansea,W,2,0,2,0,0,1,4,16,13,5,2,9,10,3,5,0,2,0,0,1.57,4.0,7.0,1.52,3.9,6.25,1.45,4.0,7.0
2014,Man United,Cardiff,W,2,0,2,1,0,2,6,17,7,5,1,9,9,5,5,0,1,0,0,1.25,6.5,15.0,1.22,6.0,12.5,1.3,5.0,9.0
2014,Man United,Fulham,D,2,2,1,0,1,0,16,31,6,9,3,3,6,10,1,0,0,0,0,1.2,7.0,19.0,1.2,6.25,14.0,1.2,5.8,13.0
2014,Man United,Liverpool,L,0,3,0,0,1,0,21,13,17,1,7,13,12,3,4,1,4,1,0,2.5,3.6,2.9,2.45,3.3,2.8,2.4,3.3,2.75
2014,Man United,Man City,L,0,3,0,0,1,0,24,10,13,4,4,12,8,5,8,2,2,0,0,3.5,3.6,2.15,3.3,3.4,2.15,3.3,3.3,2.1
2014,Man United,Aston Villa,W,4,1,2,2,1,2,20,9,10,6,1,10,16,0,5,2,4,0,0,1.45,4.75,8.0,1.44,4.4,7.0,1.45,4.0,7.0
2014,Man United,Norwich,W,4,0,2,1,0,2,19,25,9,11,2,13,9,5,3,1,1,0,0,1.36,5.25,9.5,1.34,5.0,8.0,1.4,4.4,7.3
2014,Man United,Sunderland,L,0,1,0,0,1,0,11,17,8,2,1,11,12,8,0,2,1,0,0,1.36,5.75,8.5,1.34,5.0,8.0,1.4,4.4,7.3
2014,Man United,Hull,W,3,1,2,1,0,2,6,18,2,7,2,13,9,8,0,1,1,0,0,1.36,5.5,9.0,1.33,4.75,9.0,1.35,4.8,7.6
2013,Man United,Chelsea,D,0,0,1,0,0,1,20,13,8,3,4,9,9,4,1,0,2,0,0,2.45,3.4,3.1,2.3,3.4,3.0,2.2,3.2,3.2
2013,Man United,Crystal Palace,W,2,0,2,1,0,2,14,19,4,7,0,8,11,10,1,1,2,0,1,1.22,7.0,16.0,1.19,6.5,14.0,1.2,5.8,13.0
2013,Man United,West Brom,L,1,2,0,0,0,1,24,14,12,6,4,10,14,5,8,3,2,0,0,1.3,5.75,12.0,1.26,5.75,10.0,1.27,5.2,10.0
2013,Man United,Southampton,D,1,1,1,1,0,2,23,12,18,5,7,10,19,4,4,2,3,0,0,1.57,4.33,6.5,1.5,4.1,6.5,1.45,4.0,7.0
2013,Man United,Stoke,W,3,2,2,1,2,0,18,19,10,5,5,8,18,12,2,2,6,0,0,1.33,5.5,11.0,1.34,5.0,8.5,1.3,5.0,9.0
2013,Man United,Arsenal,W,1,0,2,1,0,2,24,5,10,2,2,12,11,5,6,2,3,0,0,2.35,3.5,3.2,2.2,3.3,3.25,2.0,3.3,3.6
2013,Man United,Everton,L,0,1,0,0,0,1,20,18,15,6,4,12,12,7,4,2,0,0,0,1.73,3.75,5.5,1.7,3.6,5.0,1.65,3.6,5.1
2013,Man United,Newcastle,L,0,1,0,0,0,1,1,8,9,4,3,11,18,4,4,0,2,0,0,1.53,4.33,7.0,1.53,4.0,6.25,1.5,4.0,6.1
2013,Man United,West Ham,W,3,1,2,2,0,2,23,21,4,8,1,7,16,8,2,1,4,0,0,1.36,5.25,10.0,1.31,5.25,9.0,1.33,4.8,8.3
2017,Middlesbrough,Leicester,D,0,0,1,0,0,1,33,9,10,1,4,10,9,2,2,3,0,0,0,2.75,3.2,2.88,2.65,3.1,2.85,2.5,3.2,2.9
